mun_exp,month,mean_pct,cv_scaled,normalized_intensity
510390,1,0.208591568839535,0.0111656514615601,0.0723991499135961
510390,2,0.699583017871246,0.00488421328710726,0.242815258879565
510390,3,0.300342298575061,0.00921402645571168,0.104244515830155
510390,4,0.0614362768293918,0.0110938243234231,0.0213236529215906
510390,5,0.1520298271909,0.013643760119503,0.0527673784293716
510390,6,0.0349340641913012,0.00550503573794022,0.0121251139945299
510390,7,0.0337048396271342,0.00761103102491172,0.0116984677307633
510390,8,0.377558049667555,0.00789664773521166,0.131044998563649
510390,10,1,0,0.347085696302956
510390,12,0.0129529032216244,0,0.00449576743382231
510395,1,1,0,1
510410,1,0.0341017029699228,0.00856473467295506,0.0226032544325032
510410,2,0.314469315862872,0.0138160903318978,0.208436216922448
510410,3,0.174940240922689,0.00936885745748696,0.115953704116962
510410,4,0.0725187438933801,0.0113875738321504,0.0480667965700518
510410,5,0.244902242834338,0.00428297542195315,0.162325843690491
510410,6,0.0665634850423402,0.00806014748261699,0.0441195382428007
510410,7,0.245092589947422,0.0106308301888429,0.1624520093612
510410,8,0.0721321288451141,0.0125220785122425,0.0478105407956378
510410,9,0.0732825899780499,0.0043622363402214,0.0485730882181343
510410,10,0.0802827391813013,0.00972094607428614,0.0532129196554713
510410,11,0.0325124380723169,0.00962504565415016,0.0215498595661848
510410,12,0.0979094365518208,0.00296913749302819,0.064896228428115
510420,1,0.28074774794203,0.0105935079944217,0.142505142702686
510420,2,0.119305134037346,0,0.060558260131318
510420,3,0.120603001846051,0,0.061217046670638
510420,4,0.156387619349217,0,0.079381010802962
510420,5,0.0205947091897023,0,0.0104536972905829
510420,7,0.164723836160069,0.0100117241660171,0.0836124027729388
510420,8,0.497230690009362,0.00196275318946224,0.252390022557083
510420,9,0.40737943324978,0.00648967520463435,0.206782297257774
510420,11,0.203116364093106,0.00492304345991252,0.103100119814017
510450,4,1,0,1
510452,4,1,0,0.25
510452,5,1,0,0.25
510452,7,1,0,0.25
510452,9,0.486936628416676,0,0.121734157104169
510452,12,0.513063371583324,0,0.128265842895831
510454,1,0.0148572711332916,0,0.0058531644328219
510454,2,0.653862881286579,0,0.257595552127555
510454,3,0.185659030669527,0.00151308787702324,0.0731421554603012
510454,4,0.39929829432125,0.00984016737125605,0.157307392012963
510454,5,0.235513428306223,0,0.0927827734748034
510454,6,0.24366445191961,0.00825038524043061,0.0959939473893766
510454,7,0.116360932314434,0.00927913067812729,0.045841505097575
510454,8,0.126063535068247,0.0130131732074955,0.0496639384929759
510454,9,0.178948120537288,0,0.0704983280612128
510454,10,0.133983534873084,0,0.0527840983628291
510454,11,0.204586610348894,0.00701539580496657,0.080598856975994
510454,12,0.0455333201723368,0.00486788703239867,0.0179382881115913
510455,1,0.0667058742056218,0,0.0209154353841445
510455,2,0.454208706572825,0,0.142415836181923
510455,3,0.0699818299821941,0.00599676033313907,0.0219426019145614
510455,4,0.402963340558807,0.00787666928760702,0.1263479987633
510455,5,0.913285740763535,0.00134276137236985,0.28635812251435
510455,6,0.193484474672141,0,0.0606665016542015
510455,7,0.596905940335335,0.00955026659258148,0.187158144228976
510455,8,0.104430652429786,0.000310384534239413,0.0327439313108524
510455,9,0.320155952922501,0.0137533505286313,0.100383980060866
510455,10,0.0671906900062892,0,0.0210674479868249
510460,1,0.00530392777833328,0,0.0015258860260687
510460,2,0.167729117505532,0.0163576448218353,0.0482539595678567
510460,3,0.336936196445344,0.0131183432053511,0.0969331135942145
510460,4,0.0639689269850517,0.00883639023311741,0.0184032090685391
510460,5,0.391667272186844,0.00729439694860154,0.112678686904397
510460,6,0.985650333932708,0,0.283561566822557
510460,7,0.470183640201215,0.0100000319330564,0.135267046659259
510460,9,1,0,0.28768981966572
510460,11,0.054526474762346,0,0.0156867116913867
510480,1,1,0,0.5
510480,4,1,0,0.5
510490,1,0.0521808290006707,0.0129940089940366,0.0152196393343554
510490,2,0.157723732302988,0.00436996940946398,0.0460034531089769
510490,3,0.296687731259145,0.0126306219212363,0.0865352343220589
510490,4,0.111420607416642,0.00660968892952984,0.0324981701473982
510490,5,1,0,0.291671091200175
510490,6,0.0280979286457776,0.00561521844795725,0.0081953535085786
510490,7,0.249827399199064,0.0108218600502821,0.0728674301360928
510490,8,0.528089132329196,0.00542399371021424,0.15402833347741
510490,10,0.223988674330926,0,0.0653310210585817
510490,11,0.707654425491558,0,0.206402338475755
510490,12,0.0728489585415731,0.012497716776099,0.0212479352306169
510500,4,1,0,0.5
510500,11,1,0,0.5
510510,1,0.0332157818580381,0.00557853926158947,0.022441895225233
510510,2,0.0474764673378263,0.0115359045175495,0.0320769780525836
510510,3,0.0512194158949516,0.0129757915788371,0.0346058620545153
510510,4,0.202130697255868,0.00300061686215255,0.136567489183511
510510,5,0.120149998152157,0.00472376163921159,0.0811780882162235
510510,6,0.202230146877353,0.0149566756732638,0.136634681278977
510510,7,0.125179573087666,0.00700446526922443,0.0845762678590375
510510,8,0.0877529030108205,0.00325029985846733,0.0592893300990383
510510,9,0.180851291147485,0.0132082630107536,0.122190281253241
510510,10,0.211205772547095,0.0127317610468112,0.142698968783095
510510,11,0.0726554226173364,0.00755856486871825,0.049088875549943
510510,12,0.146011709118546,0.0125892920983471,0.0986512824446019
510515,1,0.0703904185636517,0.0140774706409732,0.0351226380155843
510515,2,0.129956537466998,0,0.0648442858609319
510515,3,0.183214399908719,0.00148148924728602,0.0914183091753816
510515,4,0.0513391078196635,0.0115117527947456,0.0256166242052184
510515,5,0.169308406364083,0.0105817324145162,0.0844796492344178
510515,6,0.169658277148673,0.0167829257660802,0.0846542239161732
510515,7,0.282456513055468,0.00979966775856756,0.140937048899922
510515,8,0.03797555554078,0.0151548598911073,0.0189486256498591
510515,9,0.212230563549008,0.00780317447313412,0.105896475848269
510515,10,0.554047296397623,0.0113830058500785,0.276452435316749
510515,11,0.143555373815646,0.00597977401736334,0.0716296838774935
510517,1,0.155895839155176,0.00854251880302063,0.0499564292210562
510517,3,0.726329435037981,0,0.232750439070586
510517,4,0.226229649694079,0,0.0724947217571162
510517,7,0.0934911046287247,0.000983625715852235,0.0299589891333427
510517,8,0.8103101349684,0.00207147603053762,0.259661842958876
510517,9,0.0434844743375393,0,0.0139344903381021
510517,10,0.336452210738377,0.0113701259408207,0.107815263980774
510517,12,0.728443305503892,0,0.233427823540147
510520,1,0.151571050848422,0,0.0730186471540436
510520,4,1,0,0.481745338211489
510520,8,0.924214474575789,0.00115965418022352,0.445236014634467
510523,1,0.506941664281986,0.0137548328445471,0.147058002371418
510523,3,0.31956959803835,0,0.0927035002591851
510523,4,0.152250254814707,0,0.0441660646798524
510523,5,0.469799138831291,6.70337798592908e-05,0.136283378818735
510523,6,1,0,0.290088609267707
510523,7,0.194521084754704,0,0.0564283509497377
510523,8,0.15206777021209,0,0.0441131279752665
510523,10,0.576036630911526,0.0104086218538834,0.16710166514838
510523,11,0.0760364241305423,0,0.0220573005297185
510525,1,0.838815425697997,0,0.265379145168358
510525,3,0.119972781464874,0,0.0379562335326931
510525,4,1,0,0.316373706346101
510525,5,0.637150346992294,0.00675972737413738,0.201577616777656
510525,7,0.564880375930124,0.0078898994892006,0.178713298175192
510530,1,0.0673370041621841,0.00794204878907619,0.0251153108855429
510530,4,0.583245834860507,0.00638087476821401,0.217538642347948
510530,6,0.207217669126301,0,0.07728790797627
510530,7,0.421996166208872,0.0104377574375129,0.157395848519128
510530,8,0.505488861687753,0.00881834545654187,0.188536898372987
510530,11,0.861409217131675,0,0.321287835078411
510530,12,0.034418949498209,0.00820669063636216,0.0128375568197134
510550,1,0.154199970742199,0.00942769684654235,0.0752422922192105
510550,2,0.0296944356441863,0.00356129473023684,0.0144894800775274
510550,3,0.147162466247008,0.00469459010841232,0.0718083228924172
510550,4,0.350823701896171,0.00692606649829915,0.171185372918317
510550,5,0.256967228241923,0.00942281723850426,0.125387853091519
510550,6,0.111027741507872,0.00914098644982024,0.0541762863557283
510550,7,0.101699897412287,0.00232402792472869,0.0496247396346939
510550,8,0.0444155016911489,0,0.0216726640168791
510550,9,0.218107520444584,0.00694350170762148,0.106426153711375
510550,10,0.0828400614158005,0.00502110690690562,0.0404220317196159
510550,11,0.190515309134888,0.00102205868471187,0.0929624596759899
510550,12,0.361925127827835,0.0091078089937275,0.176602343686727
510558,1,0.317664940869425,0.0107634420109282,0.171775586433208
510558,2,0.0927507713686887,0.00989042861282261,0.0501544743980351
510558,3,0.359490317024274,0,0.194392430763354
510558,4,0.437414034900317,0.00237107957138545,0.236529256749181
510558,5,0.175426511097616,0.00980076555065255,0.0948609303162326
510558,6,0.053651472877765,0.00966010602319897,0.0290117417155318
510558,7,0.123703211324878,0.0161778312355699,0.0668918377043578
510558,8,0.00849059893088035,0.00590517308103786,0.00459124512301987
510558,9,0.0538378297609732,0,0.0291125131850284
510558,10,0.134015495415039,0.0127880736672044,0.0724681491544189
510558,11,0.0500113982071974,0.0158081145270795,0.0270433911651498
510558,12,0.0428454492362041,0.00684729432341278,0.0231684432924829
510560,1,0.0643941299991279,0.0095040987872227,0.0364750739990348
510560,2,0.26983684099728,0.00949830275186656,0.15284496806114
510560,3,0.125672488013819,7.69005889515969e-05,0.071185266421162
510560,4,0.223274684550939,0.00982621245346098,0.126470543840207
510560,5,0.200102959318405,0.00583473025471933,0.113345273065472
510560,6,0.136869295696118,0.0111291778936101,0.0775275275677968
510560,7,0.161283216481383,0.00600857768082451,0.0913564210905632
510560,8,0.152181320792935,0.00111885021834706,0.0862007909302963
510560,9,0.199363500216947,0.00307943489878074,0.112926417721898
510560,10,0.102654736765727,0.00648768750162001,0.0581472118643737
510560,11,0.081743311141851,0.0118655790327815,0.0463022533710064
510560,12,0.048051874055171,0.00621220142677261,0.0272182520670502
510562,1,0.300165564145164,0,0.0822352757639991
510562,9,0.455214275796936,0.00759961113649433,0.124713411441715
510562,10,0.894702942130482,0.00166437954213567,0.245118534441143
510562,11,1,0,0.273966389176572
510562,12,1,0,0.273966389176572
510590,1,0.385744944943299,0.011116100478348,0.151177035129846
510590,3,0.214067463085595,0.00878890396948828,0.0838950317075573
510590,4,0.101864552767609,0.00640447357195226,0.0399216665677849
510590,5,0.121095471224886,0.00352467184518462,0.0474584425471104
510590,6,0.0812303981236003,0.00738583066027056,0.0318349492630369
510590,7,0.179873211895209,0.0129115352519108,0.070493986324558
510590,8,0.925828794030353,0.000938192339438116,0.362840923657271
510590,9,0.181740967290188,0,0.0712259770522708
510590,11,0.228316558430251,0,0.0894793848292923
510590,12,0.131848368052882,0.0011986955818942,0.0516726029212729
510600,1,0.310655860717753,0.0106968957533451,0.0962621973314055
510600,3,0.00483683835435613,0,0.00149877966908909
510600,4,1,0,0.309867636519064
510600,5,0.309359369838964,0,0.0958604567670269
510600,8,0.140172574772352,0,0.0434349444495005
510600,9,0.798284218936626,0.00357352915863106,0.247362444192359
510600,11,0.663875528862785,0.00716025467216736,0.205713541071555
510610,1,0.103889971261935,0.0129724933926715,0.0650102350134101
510610,2,0.0885468945509226,0.0121870860182983,0.0554091444490778
510610,3,0.118116290436537,0.00785103570022823,0.0739125028808717
510610,4,0.179700729267896,0.00806658235157494,0.112449608945724
510610,5,0.178531570639043,0.00377101910822382,0.111717995717744
510610,6,0.195130225352936,0.00644303908512524,0.122104777336308
510610,7,0.0224485603248561,0.0120968090132959,0.0140474211774695
510610,8,0.105371754702004,0.0138971434573748,0.0659374764834741
510610,9,0.0127828820599386,0.00757630758949616,0.00799902201118227
510610,10,0.247343865258692,0.00954757783048993,0.154778008062501
510610,11,0.0613157471653049,0.00753353681124186,0.0383689694473888
510610,12,0.284877126537775,0.00861245634283415,0.17826483847485
510615,1,0.117893631279364,0.0146395672253313,0.0994610584951038
510615,2,0.0148579097569659,0.0138185453497409,0.0125348877239243
510615,3,0.0600506364335861,0.0119289171622984,0.0506617685635288
510615,4,0.101476571868855,0.00595630758124331,0.0856107928901967
510615,5,0.113609493074804,0.00699419995836307,0.0958467417933378
510615,6,0.132576790113899,0.00951035646672412,0.11184851746033
510615,7,0.212770937820141,0.00658783028559021,0.179504375791429
510615,8,0.0753101265152189,0.00376678920843984,0.0635354498569508
510615,9,0.167301850252878,0.00713839884447462,0.141144342860303
510615,10,0.0498562112937514,0.0102158229202948,0.0420612334527358
510615,11,0.0284018231667407,0.010671072293849,0.0239612213543656
510615,12,0.111218537015837,0.00856669843000703,0.0938296097577944
510617,1,1,0,0.291080105217522
510617,2,0.343808767876593,0.00197118615690762,0.100075892328225
510617,3,0.278353653621752,0,0.0810232107839013
510617,4,0.247786917628525,0.01223751159153,0.0721258420548364
510617,6,0.373741203232701,0,0.108788628761098
510617,7,0.185528916590923,0,0.0540037765621788
510617,8,0.106365456764846,0,0.0309608683466211
510617,9,0.689341001553668,0.00637330679425486,0.200653451262994
510617,11,0.0357959826176787,0.0103070962148768,0.0104194983867185
510617,12,0.174758512808325,0,0.0508687262959049
510618,1,0.232401873619963,0.00854882317508902,0.0955020946252779
510618,3,0.310869023969219,0.00792672543541349,0.127747003415836
510618,4,0.128190985827629,0.0138186821114517,0.0526781796890224
510618,5,0.275854585236119,0.00987648901565655,0.113358340411304
510618,6,0.453460333231355,0.00998774834253182,0.186342781917017
510618,7,0.264359368265853,0.00870326653657655,0.108634551907655
510618,8,0.422755909293418,0.00676752896918044,0.173725255411483
510618,9,0.119294385762117,0.0130991632187312,0.0490222541662826
510618,11,0.226287633261379,0,0.092989538456122
510619,1,0.056767315113024,0,0.0313048967409273
510619,2,0.150708270156607,0.00881489945279401,0.0831095644714391
510619,3,0.304428758102313,0.00992348292591192,0.167880246201307
510619,4,0.512034199991775,0.0064285089867578,0.282366318129573
510619,5,0.224965009243157,0.000863850069077315,0.124059176845992
510619,6,0.00810248397407917,0,0.00446819483444925
510619,7,0.0445207538950781,0,0.0245514095697279
510619,8,0.196883730718506,0,0.108573478379944
510619,9,0.0444352777840696,0,0.0245042729238674
510619,11,0.0826528801232267,0.00456881723940857,0.0455797472973004
510619,12,0.187869867768588,0.0154493567619387,0.103602694605473
510620,1,0.0279580425674145,0.0100218185783256,0.0119655140095628
510620,2,0.444196684387129,0.0127608858336328,0.190107788741631
510620,3,0.0769105370938613,0.0105520811339815,0.0329162568109183
510620,4,0.0384060666265579,0.00256657041288083,0.0164370709131079
510620,5,0.321747653902329,0.0134683271839895,0.137701917114876
510620,6,0.451147717326132,0.00959112037702084,0.193082699514158
510620,7,0.372715294701739,0,0.159515104449046
510620,8,0.266906889471731,0.0126792610073736,0.114231106041205
510620,10,0.313317177095635,0.0139845175265828,0.134093832318004
510620,11,0.0232456758560182,0.0122524380912962,0.0099487100874911
510621,1,0.0776823357462005,0.00210260599811403,0.0290860179064201
510621,2,0.438131707820339,0.00366203573641831,0.164046389396267
510621,3,0.301432356849671,0.00777635993720237,0.112863070409578
510621,4,0.128932650144656,0.00807716823731834,0.0482752910916827
510621,5,0.293168840848034,0,0.10976902371177
510621,6,0.0256006451704855,0.010622547653328,0.00958545873642924
510621,7,0.050603572245952,0.00168150199730704,0.0189471183421074
510621,8,0.09559943238269,0,0.0357945828407009
510621,9,0.112623272211181,0.0021405658927385,0.0421686922869624
510621,10,0.175103175127249,0.0142168852072548,0.0655625765922116
510621,11,0.364059072690622,0.00553060411926998,0.136311924783905
510621,12,0.607842280099084,0.00912399127587475,0.227589853901965
510622,1,0.00566846590197739,0,0.00285356526189664
510622,2,0.014895493064552,0,0.00749854763226157
510622,3,0.679538541026522,0.00416917109063771,0.342086837660392
510622,4,0.457705811553999,0.00991829120741967,0.230413912089174
510622,5,0.110928648002004,0.00855207144866013,0.0558426463105752
510622,6,0.506736464817579,0.0137661295310611,0.255096457832679
510622,7,0.0104671178773148,0.00199367772696228,0.00526925705885667
510622,10,0.00298572920361701,0,0.00150304743544452
510622,11,0.0423362035908179,0,0.0213124894771262
510622,12,0.155187941101673,0,0.0781232392415938
510623,4,1,0,0.317758652202585
510623,6,0.239951372538287,0,0.0762466247319264
510623,7,0.294085105587973,0,0.0934480867844894
510623,8,0.760048627461713,0,0.241512027470659
510623,11,0.852957447206013,0.00243798296255443,0.271034608810341
510624,1,0.153595956435161,0.00823886630684634,0.106017273523343
510624,2,0.166859521816669,0.00929727008846421,0.115172247857187
510624,3,0.119372813120935,0.00862199747527993,0.0823952692090277
510624,4,0.0635089249079581,0.0151234903293848,0.0438360697729876
510624,5,0.120043172089412,0.00727047670038023,0.0828579742943001
510624,6,0.250877984182139,0.00705300282942561,0.173164714015442
510624,7,0.0131639525087435,0.00787119932612938,0.0090862180630185
510624,8,0.0771770050512164,0.00330328631142477,0.0532702542705365
510624,9,0.054062507056808,0.0131155036618146,0.0373158234827545
510624,10,0.107170929360101,0.00898892108948092,0.0739731044711267
510624,11,0.174363274744838,0.00851081636225243,0.120351599222294
510624,12,0.148586325321602,0.0119223471417568,0.102559451817982
510625,1,0.13626644107746,0.010254774721557,0.0787442176956826
510625,2,0.0808397217062138,0.00875738454368199,0.0467148080933147
510625,3,0.0975081961251805,0.00556750703175252,0.0563470107686302
510625,4,0.115538777450188,0.00798320768250645,0.0667663334559309
510625,5,0.0872634562373106,0.0101014981312556,0.0504268882381863
510625,6,0.110379469044818,0.00807800860943284,0.0637849265811399
